DistNumber,Year,OnCycle,LnAvgSalary,CycleSwitch
4815270,2007,0,10.819640159606934,0
4815270,2008,0,10.77501106262207,0
4815270,2009,0,10.82734489440918,0
4815300,2003,0,10.621819496154785,0
4815300,2004,0,10.636780738830566,0
4815300,2005,0,10.583970069885254,0
4815300,2006,0,10.635669708251953,0
4815300,2007,0,10.623464584350586,0
4815300,2008,0,10.602069854736328,0
4815300,2009,0,10.633549690246582,0
4815330,2003,0,10.713987350463867,0
4815330,2004,0,10.687283515930176,0
4815330,2005,0,10.678099632263184,0
4815330,2006,0,10.721440315246582,0
4815330,2007,0,10.736862182617188,0
4815330,2008,0,10.707259178161621,0
4815330,2009,0,10.717931747436523,0
4815360,2003,0,10.571066856384277,1
4815360,2004,0,10.538347244262695,1
4815360,2005,0,10.49416446685791,1
4815360,2006,0,10.567683219909668,1
4815360,2007,1,10.528939247131348,1
4815360,2008,1,10.562638282775879,1
4815360,2009,1,10.566980361938477,1
4815400,2003,0,10.684770584106445,0
4815400,2004,0,10.63467025756836,0
4815400,2005,0,10.640151977539062,0
4815400,2006,0,10.768678665161133,0
4815400,2007,0,10.750533103942871,0
4815400,2008,0,10.698378562927246,0
4815400,2009,0,10.71558952331543,0
4815420,2003,0,10.567278861999512,1
4815420,2004,0,10.5396146774292,1
4815420,2005,0,10.521008491516113,1
4815420,2006,0,10.596400260925293,1
4815420,2007,1,10.605812072753906,1
4815420,2008,1,10.644519805908203,1
4815420,2009,1,10.683611869812012,1
4815480,2003,0,10.62807559967041,0
4815480,2004,0,10.646723747253418,0
4815480,2005,0,10.59317398071289,0
4815480,2006,0,10.639485359191895,0
4815480,2007,0,10.609657287597656,0
4815480,2008,0,10.643709182739258,0
4815480,2009,0,10.662595748901367,0
4815510,2003,0,10.715520858764648,0
4815510,2004,0,10.713994979858398,0
4815510,2005,0,10.667447090148926,0
4815510,2006,0,10.750804901123047,0
4815510,2007,0,10.750753402709961,0
4815510,2008,0,10.737809181213379,0
4815510,2009,0,10.752500534057617,0
4815540,2003,0,10.763712882995605,0
4815540,2004,0,10.771751403808594,0
4815540,2005,0,10.757123947143555,0
4815540,2006,0,10.804938316345215,0
4815540,2007,0,10.802727699279785,0
4815540,2008,0,10.813961029052734,0
4815540,2009,0,10.834296226501465,0
4815570,2003,0,10.49292278289795,0
4815570,2004,0,10.491434097290039,0
4815570,2005,0,10.48335075378418,0
4815570,2006,0,10.59217643737793,0
4815570,2007,0,10.561068534851074,0
4815570,2008,0,10.524601936340332,0
4815570,2009,0,10.572578430175781,0
4815600,2003,0,10.669876098632812,0
4815600,2004,0,10.654823303222656,0
4815600,2005,0,10.627779960632324,0
4815600,2006,0,10.659518241882324,0
4815600,2007,0,10.634459495544434,0
4815600,2008,0,10.626727104187012,0
4815600,2009,0,10.619403839111328,0
4815690,2003,NA,10.748098373413086,1
4815690,2004,NA,10.717713356018066,1
4815690,2005,NA,10.663674354553223,1
4815690,2006,NA,10.70090389251709,1
4815690,2007,NA,10.678169250488281,1
4815690,2008,NA,10.673502922058105,1
4815690,2009,NA,10.70980453491211,1
4815720,2003,0,10.611498832702637,0
4815720,2004,0,10.583446502685547,0
4815720,2005,0,10.539230346679688,0
4815720,2006,0,10.679157257080078,0
4815720,2007,0,10.639134407043457,0
4815720,2008,0,10.624103546142578,0
4815720,2009,0,10.613165855407715,0
4815750,2003,0,10.788064002990723,1
4815750,2004,0,10.763392448425293,1
4815750,2005,0,10.746622085571289,1
4815750,2006,0,10.763601303100586,1
4815750,2007,1,10.756717681884766,1
4815750,2008,1,10.761513710021973,1
4815750,2009,1,10.77839183807373,1
4815810,2003,0,10.6366548538208,0
4815810,2004,0,10.610651969909668,0
4815810,2005,0,10.593338966369629,0
4815810,2006,0,10.64229965209961,0
4815810,2007,0,10.585137367248535,0
4815810,2008,0,10.551741600036621,0
4815810,2009,0,10.600298881530762,0
4815840,2003,0,10.61652946472168,1
4815840,2004,0,10.602977752685547,1
4815840,2005,0,10.57313346862793,1
4815840,2006,0,10.639612197875977,1
4815840,2007,1,10.606730461120605,1
4815840,2008,1,10.585952758789062,1
4815840,2009,1,10.601189613342285,1
4815870,2003,0,10.651826858520508,0
4815870,2004,0,10.600198745727539,0
4815870,2005,0,10.578944206237793,0
4815870,2006,0,10.639891624450684,0
4815870,2007,0,10.608920097351074,0
4815870,2008,0,10.583169937133789,0
4815870,2009,0,10.632086753845215,0
4815910,2003,0,10.820104598999023,0
4815910,2004,0,10.811107635498047,0
4815910,2005,0,10.763404846191406,0
4815910,2006,0,10.779772758483887,0
4815910,2007,0,10.825433731079102,0
4815910,2008,0,10.826217651367188,0
4815910,2009,0,10.84567642211914,0
4815930,2003,0,10.710652351379395,0
4815930,2004,0,10.693563461303711,0
4815930,2005,0,10.635876655578613,0
4815930,2006,0,10.742250442504883,0
4815930,2007,0,10.703524589538574,0
4815930,2008,0,10.681779861450195,0
4815930,2009,0,10.697478294372559,0
4815960,2003,0,10.686697006225586,0
4815960,2004,0,10.648051261901855,0
4815960,2005,0,10.623398780822754,0
4815960,2006,0,10.654053688049316,0
4815960,2007,0,10.640860557556152,0
4815960,2008,0,10.634051322937012,0
4815960,2009,0,10.678214073181152,0
4815990,2003,0,10.715209007263184,0
4815990,2004,0,10.67029857635498,0
4815990,2005,0,10.663725852966309,0
4815990,2006,0,10.664334297180176,0
4815990,2007,0,10.654610633850098,0
4815990,2008,0,10.671510696411133,0
4815990,2009,0,10.703760147094727,0
4816020,2003,0,10.566374778747559,0
4816020,2004,0,10.585350036621094,0
4816020,2005,0,10.582324981689453,0
4816020,2006,0,10.63679027557373,0
4816020,2007,0,10.60407543182373,0
4816020,2008,0,10.55612564086914,0
4816020,2009,0,10.60614013671875,0
4816080,2003,0,10.60360050201416,0
4816080,2004,0,10.59496021270752,0
4816080,2005,0,10.601856231689453,0
4816080,2006,0,10.632939338684082,0
4816080,2007,0,10.620553016662598,0
4816080,2008,0,10.644686698913574,0
4816080,2009,0,10.65822696685791,0
4816110,2003,0,10.80480670928955,0
4816110,2004,0,10.787275314331055,0
4816110,2005,0,10.76109790802002,0
4816110,2006,0,10.781492233276367,0
4816110,2007,0,10.790648460388184,0
4816110,2008,0,10.763863563537598,0
4816110,2009,0,10.782281875610352,0
4816140,2003,0,10.635558128356934,1
4816140,2004,0,10.59376049041748,1
4816140,2005,0,10.577712059020996,1
4816140,2006,0,10.613143920898438,1
4816140,2007,1,10.619295120239258,1
4816140,2008,1,10.57773208618164,1
4816140,2009,1,10.618475914001465,1
4816180,2003,0,10.72888469696045,0
4816180,2004,0,10.71280288696289,0
4816180,2005,0,10.698051452636719,0
4816180,2006,0,10.723916053771973,0
4816180,2007,0,10.683966636657715,0
4816180,2008,0,10.684645652770996,0
4816180,2009,0,10.704435348510742,0
4816200,2003,0,10.61736011505127,0
4816200,2004,0,10.59923267364502,0
4816200,2005,0,10.542487144470215,0
4816200,2006,0,10.60350513458252,0
4816200,2007,0,10.568537712097168,0
4816200,2008,0,10.571521759033203,0
4816200,2009,0,10.618868827819824,0
4816230,2003,0,10.915651321411133,0
4816230,2004,0,10.903841018676758,0
4816230,2005,0,10.874641418457031,0
4816230,2006,0,10.899201393127441,0
4816230,2007,0,10.904204368591309,0
4816230,2008,0,10.87889575958252,0
4816230,2009,0,10.908608436584473,0
4816260,2003,0,10.667072296142578,1
4816260,2004,0,10.675474166870117,1
4816260,2005,0,10.678936004638672,1
4816260,2006,0,10.736483573913574,1
4816260,2007,1,10.635400772094727,1
4816260,2008,1,10.586381912231445,1
4816260,2009,1,10.621882438659668,1
4816290,2003,0,10.774690628051758,0
4816290,2004,0,10.778332710266113,0
4816290,2005,0,10.74638557434082,0
4816290,2006,0,10.778867721557617,0
4816290,2007,0,10.774225234985352,0
4816290,2008,0,10.773880958557129,0
4816290,2009,0,10.771105766296387,0
4816320,2003,0,10.739792823791504,0
4816320,2004,0,10.666186332702637,0
4816320,2005,0,10.661382675170898,0
4816320,2006,0,10.658995628356934,0
4816320,2007,0,10.703686714172363,0
4816320,2008,0,10.684004783630371,0
4816320,2009,0,10.724259376525879,0
4816350,2003,0,10.65071964263916,1
4816350,2004,0,10.588055610656738,1
4816350,2005,0,10.601554870605469,1
4816350,2006,0,10.667548179626465,1
4816350,2007,1,10.654294967651367,1
4816350,2008,1,10.62898063659668,1
4816350,2009,1,10.639544486999512,1
4816380,2003,0,10.620992660522461,0
4816380,2004,0,10.631922721862793,0
4816380,2005,0,10.602484703063965,0
4816380,2006,0,10.649288177490234,0
4816380,2007,0,10.600362777709961,0
4816380,2008,0,10.546051979064941,0
4816380,2009,0,10.580333709716797,0
4816410,2003,0,10.729243278503418,0
4816410,2004,0,10.711939811706543,0
4816410,2005,0,10.67194652557373,0
4816410,2006,0,10.720949172973633,0
4816410,2007,0,10.692261695861816,0
4816410,2008,0,10.701828002929688,0
4816410,2009,0,10.723849296569824,0
4816440,2003,0,10.633840560913086,0
4816440,2004,0,10.602185249328613,0
4816440,2005,0,10.58708381652832,0
4816440,2006,0,10.633578300476074,0
4816440,2007,0,10.629338264465332,0
4816440,2008,0,10.613909721374512,0
4816440,2009,0,10.640267372131348,0
4816500,2003,0,10.671370506286621,0
4816500,2004,0,10.67111873626709,0
4816500,2005,0,10.665421485900879,0
4816500,2006,0,10.718347549438477,0
4816500,2007,0,10.74126148223877,0
4816500,2008,0,10.74496841430664,0
4816500,2009,0,10.770036697387695,0
4816530,2003,0,10.891376495361328,0
4816530,2004,0,10.88038444519043,0
4816530,2005,0,10.878029823303223,0
4816530,2006,0,10.888848304748535,0
4816530,2007,0,10.885591506958008,0
4816530,2008,0,10.883916854858398,0
4816530,2009,0,10.908161163330078,0
4816570,2003,0,10.658722877502441,0
4816570,2004,0,10.663043975830078,0
4816570,2005,0,10.648933410644531,0
4816570,2006,0,10.709391593933105,0
4816570,2007,0,10.67341136932373,0
4816570,2008,0,10.602691650390625,0
4816570,2009,0,10.623431205749512,0
4816620,2003,0,10.717985153198242,0
4816620,2004,0,10.723052024841309,0
4816620,2005,0,10.717734336853027,0
4816620,2006,0,10.735169410705566,0
4816620,2007,0,10.733567237854004,0
4816620,2008,0,10.750149726867676,0
4816620,2009,0,10.767333984375,0
4816650,2003,0,10.625720024108887,0
4816650,2004,0,10.66397762298584,0
4816650,2005,0,10.649585723876953,0
4816650,2006,0,10.77731990814209,0
4816650,2007,0,10.779707908630371,0
4816650,2008,0,10.796918869018555,0
4816650,2009,0,10.830388069152832,0
4816710,2003,0,10.729166030883789,0
4816710,2004,0,10.67975902557373,0
4816710,2005,0,10.652398109436035,0
4816710,2006,0,10.719075202941895,0
4816710,2007,0,10.709753036499023,0
4816710,2008,0,10.739392280578613,0
4816710,2009,0,10.746848106384277,0
4816740,2003,0,10.790982246398926,0
4816740,2004,0,10.789252281188965,0
4816740,2005,0,10.767191886901855,0
4816740,2006,0,10.808825492858887,0
4816740,2007,0,10.821883201599121,0
4816740,2008,0,10.815207481384277,0
4816740,2009,0,10.83920669555664,0
4816770,2003,0,10.729934692382812,0
4816770,2004,0,10.724231719970703,0
4816770,2005,0,10.73591423034668,0
4816770,2006,0,10.741448402404785,0
4816770,2007,0,10.758427619934082,0
4816770,2008,0,10.769327163696289,0
4816770,2009,0,10.796996116638184,0
4816860,2003,0,10.718685150146484,0
4816860,2004,0,10.690895080566406,0
4816860,2005,0,10.74671745300293,0
4816860,2006,0,10.77568244934082,0
4816860,2007,0,10.749053001403809,0
4816860,2008,0,10.802550315856934,0
4816860,2009,0,10.814425468444824,0
4816890,2003,0,10.587288856506348,0
4816890,2004,0,10.53928279876709,0
4816890,2005,0,10.53069019317627,0
4816890,2006,0,10.559823036193848,0
4816890,2007,0,10.569199562072754,0
4816890,2008,0,10.53078842163086,0
4816890,2009,0,10.564886093139648,0
4816920,2003,0,10.72026252746582,0
4816920,2004,0,10.734936714172363,0
4816920,2005,0,10.798532485961914,0
4816920,2006,0,10.864354133605957,0
4816920,2007,0,10.970846176147461,0
4816920,2008,0,10.951210021972656,0
4816920,2009,0,10.984868049621582,0
4816950,2003,0,10.693251609802246,0
4816950,2004,0,10.679522514343262,0
4816950,2005,0,10.65903377532959,0
4816950,2006,0,10.69294548034668,0
4816950,2007,0,10.663248062133789,0
4816950,2008,0,10.750149726867676,0
4816950,2009,0,10.737866401672363,0
4816980,2003,0,10.59158992767334,1
4816980,2004,0,10.590381622314453,1
4816980,2005,0,10.557870864868164,1
4816980,2006,0,10.536120414733887,1
4816980,2007,1,10.570310592651367,1
4816980,2008,1,10.58180046081543,1
4816980,2009,1,10.6192626953125,1
4817010,2003,0,10.7394380569458,1
4817010,2004,0,10.713386535644531,1
4817010,2005,0,10.679543495178223,1
4817010,2006,0,10.717432022094727,1
4817010,2007,1,10.67660140991211,1
4817010,2008,1,10.705421447753906,1
4817010,2009,1,10.711089134216309,1
4817040,2003,0,10.681900978088379,0
4817040,2004,0,10.652131080627441,0
4817040,2005,0,10.659550666809082,0
4817040,2006,0,10.671564102172852,0
4817040,2007,0,10.657570838928223,0
4817040,2008,0,10.624395370483398,0
4817040,2009,0,10.645975112915039,0
4817070,2003,0,10.773686408996582,0
4817070,2004,0,10.752062797546387,0
4817070,2005,0,10.717222213745117,0
4817070,2006,0,10.771596908569336,0
4817070,2007,0,10.76791000366211,0
4817070,2008,0,10.773168563842773,0
4817070,2009,0,10.772543907165527,0
4817100,2003,0,10.708771705627441,0
4817100,2004,0,10.7448148727417,0
4817100,2005,0,10.721721649169922,0
4817100,2006,0,10.747756004333496,0
4817100,2007,0,10.76754093170166,0
4817100,2008,0,10.797635078430176,0
4817100,2009,0,10.761331558227539,0
4817130,2003,0,10.46901798248291,1
4817130,2004,0,10.580670356750488,1
4817130,2005,0,10.551877975463867,1
4817130,2006,0,10.545256614685059,1
4817130,2007,1,10.554616928100586,1
4817130,2008,1,10.590164184570312,1
4817130,2009,1,10.600399017333984,1
4817160,2003,0,10.652657508850098,0
4817160,2004,0,10.611522674560547,0
4817160,2005,0,10.553228378295898,0
4817160,2006,0,10.614185333251953,0
4817160,2007,0,10.575268745422363,0
4817160,2008,0,10.55328369140625,0
4817160,2009,0,10.579567909240723,0
4817190,2003,0,10.841145515441895,1
4817190,2004,0,10.943841934204102,1
4817190,2005,0,10.947226524353027,1
4817190,2006,0,10.981470108032227,1
4817190,2007,1,10.995495796203613,1
4817190,2008,1,11.023371696472168,1
4817190,2009,1,10.583582878112793,1
4817280,2003,0,10.585545539855957,0
4817280,2004,0,10.551342964172363,0
4817280,2005,0,10.571104049682617,0
4817280,2006,0,10.656976699829102,0
4817280,2007,0,10.615132331848145,0
4817280,2008,0,10.582003593444824,0
4817280,2009,0,10.626456260681152,0
4817390,2003,0,10.706074714660645,0
4817390,2004,0,10.664216995239258,0
4817390,2005,0,10.657560348510742,0
4817390,2006,0,10.716704368591309,0
4817390,2007,0,10.699443817138672,0
4817390,2008,0,10.684233665466309,0
4817390,2009,0,10.752534866333008,0
4817400,2003,NA,10.76768970489502,1
4817400,2004,NA,10.741713523864746,1
4817400,2005,NA,10.74830150604248,1
4817400,2006,NA,10.775704383850098,1
4817400,2007,NA,10.776679992675781,1
4817400,2008,NA,10.747121810913086,1
4817400,2009,NA,10.847955703735352,1
4817460,2003,0,10.664369583129883,1
4817460,2004,0,10.63409423828125,1
4817460,2005,0,10.655670166015625,1
4817460,2006,0,10.634700775146484,1
4817460,2007,1,10.619722366333008,1
4817460,2008,1,10.62069320678711,1
4817460,2009,1,10.650321006774902,1
4817550,2003,0,10.627962112426758,0
4817550,2004,0,10.62371826171875,0
4817550,2005,0,10.60204792022705,0
4817550,2006,0,10.661829948425293,0
4817550,2007,0,10.640490531921387,0
4817550,2008,0,10.589987754821777,0
4817550,2009,0,10.638959884643555,0
4817580,2003,0,10.666035652160645,0
4817580,2004,0,10.63976001739502,0
4817580,2005,0,10.62355899810791,0
4817580,2006,0,10.63648509979248,0
4817580,2007,0,10.62281322479248,0
4817580,2008,0,10.594983100891113,0
4817580,2009,0,10.59090805053711,0
4817610,2003,0,10.665298461914062,0
4817610,2004,0,10.665388107299805,0
4817610,2005,0,10.660866737365723,0
4817610,2006,0,10.697052955627441,0
4817610,2007,0,10.671931266784668,0
4817610,2008,0,10.658388137817383,0
4817610,2009,0,10.73343563079834,0
4817640,2003,0,10.823631286621094,0
4817640,2004,0,10.83206844329834,0
4817640,2005,0,10.811149597167969,0
4817640,2006,0,10.815661430358887,0
4817640,2007,0,10.806742668151855,0
4817640,2008,0,10.760091781616211,0
4817640,2009,0,10.798686981201172,0
4817700,2003,0,10.8281888961792,0
4817700,2004,0,10.822291374206543,0
4817700,2005,0,10.811016082763672,0
4817700,2006,0,10.838162422180176,0
4817700,2007,0,10.850196838378906,0
4817700,2008,0,10.84388542175293,0
4817700,2009,0,10.867838859558105,0
4817730,2003,0,10.787073135375977,0
4817730,2004,0,10.785884857177734,0
4817730,2005,0,10.781740188598633,0
4817730,2006,0,10.805712699890137,0
4817730,2007,0,10.83280086517334,0
4817730,2008,0,10.814464569091797,0
4817730,2009,0,10.837387084960938,0
4817760,2003,0,10.790693283081055,0
4817760,2004,0,10.80135440826416,0
4817760,2005,0,10.774169921875,0
4817760,2006,0,10.804271697998047,0
4817760,2007,0,10.812216758728027,0
4817760,2008,0,10.825462341308594,0
4817760,2009,0,10.840338706970215,0
4817790,2003,0,10.668869972229004,0
4817790,2004,0,10.652076721191406,0
4817790,2005,0,10.614686012268066,0
4817790,2006,0,10.658073425292969,0
4817790,2007,0,10.644083023071289,0
4817790,2008,0,10.59182357788086,0
4817790,2009,0,10.618828773498535,0
4817830,2003,0,10.730804443359375,0
4817830,2004,0,10.713234901428223,0
4817830,2005,0,10.685675621032715,0
4817830,2006,0,10.746753692626953,0
4817830,2007,0,10.731746673583984,0
4817830,2008,0,10.718276977539062,0
4817830,2009,0,10.749773025512695,0
4817850,2003,0,10.82533073425293,0
4817850,2004,0,10.811521530151367,0
4817850,2005,0,10.804603576660156,0
4817850,2006,0,10.821138381958008,0
4817850,2007,0,10.822931289672852,0
4817850,2008,0,10.822953224182129,0
4817850,2009,0,10.855045318603516,0
4817880,2003,0,10.652104377746582,1
4817880,2004,0,10.658232688903809,1
4817880,2005,0,10.661871910095215,1
4817880,2006,0,10.679059982299805,1
4817880,2007,1,10.67338752746582,1
4817880,2008,1,10.697836875915527,1
4817880,2009,1,10.729366302490234,1
4817960,2003,0,10.622076988220215,0
4817960,2004,0,10.587020874023438,0
4817960,2005,0,10.576505661010742,0
4817960,2006,0,10.618551254272461,0
4817960,2007,0,10.596841812133789,0
4817960,2008,0,10.566381454467773,0
4817960,2009,0,10.582550048828125,0
4818000,2003,0,10.726036071777344,0
4818000,2004,0,10.73270034790039,0
4818000,2005,0,10.685901641845703,0
4818000,2006,0,10.737128257751465,0
4818000,2007,0,10.753024101257324,0
4818000,2008,0,10.748797416687012,0
4818000,2009,0,10.76994514465332,0
4818030,2003,0,10.612449645996094,0
4818030,2004,0,10.62955379486084,0
4818030,2005,0,10.61897087097168,0
4818030,2006,0,10.654829025268555,0
4818030,2007,0,10.648835182189941,0
4818030,2008,0,10.593052864074707,0
4818030,2009,0,10.605785369873047,0
4818060,2003,0,10.725573539733887,0
4818060,2004,0,10.700676918029785,0
4818060,2005,0,10.693368911743164,0
4818060,2006,0,10.722772598266602,0
4818060,2007,0,10.714319229125977,0
4818060,2008,0,10.666860580444336,0
4818060,2009,0,10.692975044250488,0
4818070,2003,0,10.653155326843262,0
4818070,2004,0,10.58848762512207,0
4818070,2005,0,10.559355735778809,0
4818070,2006,0,10.649212837219238,0
4818070,2007,0,10.636589050292969,0
4818070,2008,0,10.62527084350586,0
4818070,2009,0,10.671311378479004,0
4818120,2003,0,10.660041809082031,0
4818120,2004,0,10.6569185256958,0
4818120,2005,0,10.649246215820312,0
4818120,2006,0,10.6852388381958,0
4818120,2007,0,10.702622413635254,0
4818120,2008,0,10.704636573791504,0
4818120,2009,0,10.722687721252441,0
4818150,2003,0,10.778160095214844,0
4818150,2004,0,10.764718055725098,0
4818150,2005,0,10.75461483001709,0
4818150,2006,0,10.771062850952148,0
4818150,2007,0,10.777174949645996,0
4818150,2008,0,10.794296264648438,0
4818150,2009,0,10.812085151672363,0
4818180,2003,0,10.747419357299805,0
4818180,2004,0,10.723855972290039,0
4818180,2005,0,10.751062393188477,0
4818180,2006,0,10.764901161193848,0
4818180,2007,0,10.78176498413086,0
4818180,2008,0,10.786262512207031,0
4818180,2009,0,10.809468269348145,0
4818210,2003,0,10.694524765014648,0
4818210,2004,0,10.659035682678223,0
4818210,2005,0,10.644329071044922,0
4818210,2006,0,10.675735473632812,0
4818210,2007,0,10.67338752746582,0
4818210,2008,0,10.64815902709961,0
4818210,2009,0,10.676645278930664,0
4818280,2003,0,10.774543762207031,0
4818280,2004,0,10.750818252563477,0
4818280,2005,0,10.741686820983887,0
4818280,2006,0,10.772686958312988,0
4818280,2007,0,10.761859893798828,0
4818280,2008,0,10.780309677124023,0
4818280,2009,0,10.805337905883789,0
4818300,2003,0,10.742147445678711,0
4818300,2004,0,10.715235710144043,0
4818300,2005,0,10.715368270874023,0
4818300,2006,0,10.76514720916748,0
4818300,2007,0,10.774893760681152,0
4818300,2008,0,10.785704612731934,0
4818300,2009,0,10.803010940551758,0
4818330,2003,0,10.623586654663086,0
4818330,2004,0,10.581509590148926,0
4818330,2005,0,10.560269355773926,0
4818330,2006,0,10.600394248962402,0
4818330,2007,0,10.598822593688965,0
4818330,2008,0,10.614916801452637,0
4818330,2009,0,10.642167091369629,0
4818360,2003,0,10.754363059997559,0
4818360,2004,0,10.741270065307617,0
4818360,2005,0,10.684391021728516,0
4818360,2006,0,10.716375350952148,0
4818360,2007,0,10.690505027770996,0
4818360,2008,0,10.70391845703125,0
4818360,2009,0,10.753087997436523,0
4818390,2003,0,10.623785972595215,0
4818390,2004,0,10.586675643920898,0
4818390,2005,0,10.570680618286133,0
4818390,2006,0,10.623644828796387,0
4818390,2007,0,10.602592468261719,0
4818390,2008,0,10.559269905090332,0
4818390,2009,0,10.594710350036621,0
4818480,2003,0,10.657320022583008,1
4818480,2004,0,10.634285926818848,1
4818480,2005,0,10.600953102111816,1
4818480,2006,0,10.63963794708252,1
4818480,2007,1,10.623590469360352,1
4818480,2008,1,10.578369140625,1
4818480,2009,1,10.604839324951172,1
4818540,2003,0,10.799471855163574,0
4818540,2004,0,10.794527053833008,0
4818540,2005,0,10.795313835144043,0
4818540,2006,0,10.815597534179688,0
4818540,2007,0,10.79414176940918,0
4818540,2008,0,10.770587921142578,0
4818540,2009,0,10.804089546203613,0
4818600,2003,0,10.684101104736328,1
4818600,2004,0,10.610623359680176,1
4818600,2005,0,10.615199089050293,1
4818600,2006,0,10.678351402282715,1
4818600,2007,1,10.695253372192383,1
4818600,2008,1,10.669792175292969,1
4818600,2009,1,10.723417282104492,1
4818660,2003,0,10.549469947814941,1
4818660,2004,0,10.458802223205566,1
4818660,2005,0,10.444316864013672,1
4818660,2006,0,10.5201997756958,1
4818660,2007,1,10.503658294677734,1
4818660,2008,1,10.541518211364746,1
4818660,2009,1,10.612848281860352,1
4818690,2003,0,10.605892181396484,1
4818690,2004,0,10.612561225891113,1
4818690,2005,0,10.595682144165039,1
4818690,2006,0,10.663540840148926,1
4818690,2007,1,10.676125526428223,1
4818690,2008,1,10.600128173828125,1
4818690,2009,1,10.624207496643066,1
4818720,2003,0,10.678537368774414,0
4818720,2004,0,10.589463233947754,0
4818720,2005,0,10.608943939208984,0
4818720,2006,0,10.645989418029785,0
4818720,2007,0,10.651422500610352,0
4818720,2008,0,10.674844741821289,0
4818720,2009,0,10.676495552062988,0
4818750,2003,0,10.80378532409668,1
4818750,2004,0,10.779875755310059,1
4818750,2005,0,10.719170570373535,1
4818750,2006,0,10.71839427947998,1
4818750,2007,1,10.690364837646484,1
4818750,2008,1,10.654125213623047,1
4818750,2009,1,10.65904426574707,1
4818780,2003,0,10.608988761901855,0
4818780,2004,0,10.600852012634277,0
4818780,2005,0,10.55972671508789,0
4818780,2006,0,10.653903007507324,0
4818780,2007,0,10.613968849182129,0
4818780,2008,0,10.557426452636719,0
4818780,2009,0,10.564186096191406,0
4818810,2003,0,10.796171188354492,0
4818810,2004,0,10.78581428527832,0
4818810,2005,0,10.77188777923584,0
4818810,2006,0,10.795144081115723,0
4818810,2007,0,10.781572341918945,0
4818810,2008,0,10.804339408874512,0
4818810,2009,0,10.824174880981445,0
4818840,2003,0,10.71648120880127,1
4818840,2004,0,10.586329460144043,1
4818840,2005,0,10.577963829040527,1
4818840,2006,0,10.648357391357422,1
4818840,2007,1,10.671429634094238,1
4818840,2008,1,10.67287826538086,1
4818840,2009,1,10.677013397216797,1
4818890,2003,0,10.723514556884766,1
4818890,2004,0,10.676948547363281,1
4818890,2005,0,10.661176681518555,1
4818890,2006,0,10.725082397460938,1
4818890,2007,1,10.723093032836914,1
4818890,2008,1,10.540170669555664,1
4818890,2009,1,10.573291778564453,1
4818900,2003,0,10.696167945861816,1
4818900,2004,0,10.7052640914917,1
4818900,2005,0,10.706242561340332,1
4818900,2006,0,10.762972831726074,1
4818900,2007,1,10.769037246704102,1
4818900,2008,1,10.776119232177734,1
4818900,2009,1,10.825032234191895,1
4818940,2003,0,10.751485824584961,0
4818940,2004,0,10.73230266571045,0
4818940,2005,0,10.698324203491211,0
4818940,2006,0,10.722561836242676,0
4818940,2007,0,10.725948333740234,0
4818940,2008,0,10.708131790161133,0
4818940,2009,0,10.744662284851074,0
4819020,2003,0,10.760589599609375,0
4819020,2004,0,10.706490516662598,0
4819020,2005,0,10.696459770202637,0
4819020,2006,0,10.727177619934082,0
4819020,2007,0,10.723502159118652,0
4819020,2008,0,10.670256614685059,0
4819020,2009,0,10.700166702270508,0
4819050,2003,0,10.539609909057617,0
4819050,2004,0,10.546919822692871,0
4819050,2005,0,10.53841495513916,0
4819050,2006,0,10.646997451782227,0
4819050,2007,0,10.54761028289795,0
4819050,2008,0,10.584663391113281,0
4819050,2009,0,10.621667861938477,0
4819080,2003,0,10.687150955200195,0
4819080,2004,0,10.666744232177734,0
4819080,2005,0,10.640756607055664,0
4819080,2006,0,10.666486740112305,0
4819080,2007,0,10.672242164611816,0
4819080,2008,0,10.669583320617676,0
4819080,2009,0,10.668667793273926,0
4819110,2003,0,10.62895393371582,0
4819110,2004,0,10.55965805053711,0
4819110,2005,0,10.59143352508545,0
4819110,2006,0,10.615642547607422,0
4819110,2007,0,10.585188865661621,0
4819110,2008,0,10.585598945617676,0
4819110,2009,0,10.60240364074707,0
4819140,2003,0,10.639769554138184,0
4819140,2004,0,10.611157417297363,0
4819140,2005,0,10.54830551147461,0
4819140,2006,0,10.600262641906738,0
4819140,2007,0,10.60667896270752,0
4819140,2008,0,10.604379653930664,0
4819140,2009,0,10.56629753112793,0
4819170,2003,0,10.695717811584473,0
4819170,2004,0,10.70546817779541,0
4819170,2005,0,10.674696922302246,0
4819170,2006,0,10.693138122558594,0
4819170,2007,0,10.680965423583984,0
4819170,2008,0,10.672322273254395,0
4819170,2009,0,10.688762664794922,0
4819280,2003,0,10.649527549743652,0
4819280,2004,0,10.625602722167969,0
4819280,2005,0,10.602922439575195,0
4819280,2006,0,10.640804290771484,0
4819280,2007,0,10.62429141998291,0
4819280,2008,0,10.589131355285645,0
4819280,2009,0,10.603545188903809,0
4819320,2003,0,10.646971702575684,0
4819320,2004,0,10.645774841308594,0
4819320,2005,0,10.620771408081055,0
4819320,2006,0,10.64697265625,0
4819320,2007,0,10.643296241760254,0
4819320,2008,0,10.637752532958984,0
4819320,2009,0,10.660260200500488,0
4819350,2003,0,10.6784029006958,0
4819350,2004,0,10.656999588012695,0
4819350,2005,0,10.635454177856445,0
